metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata,,,
http_req_sending,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104911,1240.0543,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104911,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104911,1240.0543,,,,,,,,,contacts,,,,,,vu=4,,,,
ramping_vus_rate,1740104911,1,,,,,,,,,contacts,,,,,,vu=4,,,,
ramping_vus_counter,1740104911,1,,,,,,,,,contacts,,,,,,vu=4,,,,
data_sent,1740104911,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104911,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104911,899.5384,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104911,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104911,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104911,391.3508,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104911,391.3508,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104911,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104911,391.3508,,,,,,,,,contacts,,,,,,vu=3,,,,
ramping_vus_rate,1740104911,1,,,,,,,,,contacts,,,,,,vu=3,,,,
ramping_vus_counter,1740104911,1,,,,,,,,,contacts,,,,,,vu=3,,,,
data_sent,1740104911,454,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104911,5030,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104911,1725.5933,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104911,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104911,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104911,404.8468,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104911,0.5096,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104911,404.8468,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104911,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104911,404.8468,,,,,,,,,contacts,,,,,,vu=1,,,,
ramping_vus_rate,1740104911,1,,,,,,,,,contacts,,,,,,vu=1,,,,
ramping_vus_counter,1740104911,1,,,,,,,,,contacts,,,,,,vu=1,,,,
http_reqs,1740104911,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104911,396.2092,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104911,396.2092,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104911,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104911,396.2092,,,,,,,,,contacts,,,,,,vu=7,,,,
ramping_vus_rate,1740104911,1,,,,,,,,,contacts,,,,,,vu=7,,,,
ramping_vus_counter,1740104911,1,,,,,,,,,contacts,,,,,,vu=7,,,,
http_reqs,1740104911,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104911,397.9388,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104911,397.9388,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104911,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104911,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104911,397.9388,,,,,,,,,contacts,,,,,,vu=5,,,,
ramping_vus_rate,1740104911,1,,,,,,,,,contacts,,,,,,vu=5,,,,
ramping_vus_counter,1740104911,1,,,,,,,,,contacts,,,,,,vu=5,,,,
data_sent,1740104911,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104911,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104911,921.3088,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104911,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104911,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104911,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104911,1747.5146,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104911,1,,,,,,,,,contacts,,,,,,,,,,
vus,1740104911,7,,,,,,,,,,,,,,,,,,,
vus_max,1740104911,10,,,,,,,,,,,,,,,,,,,
data_sent,1740104912,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104912,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104912,904.209,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104912,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104912,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104912,401.817,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104912,401.817,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104912,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104912,401.817,,,,,,,,,contacts,,,,,,vu=2,,,,
ramping_vus_rate,1740104912,1,,,,,,,,,contacts,,,,,,vu=2,,,,
ramping_vus_counter,1740104912,1,,,,,,,,,contacts,,,,,,vu=2,,,,
data_sent,1740104912,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104912,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104912,920.3986,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104912,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104912,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104912,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104912,900.8164,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104912,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104912,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104912,411.2951,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104912,411.2951,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104912,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104912,411.2951,,,,,,,,,contacts,,,,,,vu=6,,,,
ramping_vus_rate,1740104912,1,,,,,,,,,contacts,,,,,,vu=6,,,,
ramping_vus_counter,1740104912,1,,,,,,,,,contacts,,,,,,vu=6,,,,
data_sent,1740104912,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104912,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104912,902.886,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104912,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104912,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104912,409.8224,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104912,409.8224,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104912,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104912,409.8224,,,,,,,,,contacts,,,,,,vu=4,,,,
ramping_vus_rate,1740104912,1,,,,,,,,,contacts,,,,,,vu=4,,,,
ramping_vus_counter,1740104912,1,,,,,,,,,contacts,,,,,,vu=4,,,,
http_reqs,1740104912,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104912,401.5425,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104912,401.5425,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104912,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104912,401.5425,,,,,,,,,contacts,,,,,,vu=3,,,,
ramping_vus_rate,1740104912,1,,,,,,,,,contacts,,,,,,vu=3,,,,
ramping_vus_counter,1740104912,1,,,,,,,,,contacts,,,,,,vu=3,,,,
data_sent,1740104912,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104912,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104912,903.2468,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104912,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104912,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104912,425.136,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104912,425.136,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104912,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104912,425.136,,,,,,,,,contacts,,,,,,vu=1,,,,
ramping_vus_rate,1740104912,1,,,,,,,,,contacts,,,,,,vu=1,,,,
ramping_vus_counter,1740104912,1,,,,,,,,,contacts,,,,,,vu=1,,,,
http_reqs,1740104912,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104912,428.94,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104912,0.5069,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104912,428.4331,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104912,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104912,428.94,,,,,,,,,contacts,,,,,,vu=7,,,,
ramping_vus_rate,1740104912,1,,,,,,,,,contacts,,,,,,vu=7,,,,
ramping_vus_counter,1740104912,1,,,,,,,,,contacts,,,,,,vu=7,,,,
http_reqs,1740104912,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104912,419.0119,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104912,418.728,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104912,0.2839,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104912,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104912,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104912,419.0119,,,,,,,,,contacts,,,,,,vu=5,,,,
ramping_vus_rate,1740104912,1,,,,,,,,,contacts,,,,,,vu=5,,,,
ramping_vus_counter,1740104912,1,,,,,,,,,contacts,,,,,,vu=5,,,,
data_sent,1740104912,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104912,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104912,919.3104,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104912,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104912,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104912,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104912,919.8883,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104912,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104912,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104912,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104912,905.9319,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104912,1,,,,,,,,,contacts,,,,,,,,,,
vus,1740104912,8,,,,,,,,,,,,,,,,,,,
vus_max,1740104912,10,,,,,,,,,,,,,,,,,,,
data_sent,1740104913,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104913,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104913,935.5185,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104913,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104913,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104913,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104913,934.4087,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104913,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104913,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104913,451.42,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104913,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
